smiles0,smiles1,charge0,charge1,natoms0,natoms1,system_id,group_orig,group_id,k_index,geom_id,cc_basis,cc_HF,cc_MP2_os,cc_MP2_ss,cc_CCSD_os,cc_CCSD_ss,cc_(T),cc_[T],cc_MP2_all,cc_CCSD(T)_all,cc_delta_CCSD(T),qz_HF,qz_MP2_os,qz_MP2_ss,qz_MP2_all,tz_HF,tz_MP2_os,tz_MP2_ss,tz_MP2_all,cbs_MP2_os,cbs_MP2_ss,cbs_MP2_all,cbs_CCSD(T)_all,espx_HF_es,espx_HF_hl,espx_HF_ovl,espx_MP2_es,espx_MP2_ovl,sapt_es,sapt_ex,sapt_exs2,sapt_ind,sapt_exind,sapt_disp,sapt_exdisp_os,sapt_exdisp_ss,sapt_delta_HF,sapt_all,nn_CCSD(T)_all,nn_CCSD(T)_all_05,nn_CCSD(T)_all_95,xyz,elements,elements_lists
CC=CC,CC=CC,0,0,12,12,11102,370K,1969520,122,49205742,avdz,0.0526,-0.28512,-0.28376,-0.20739,-0.28653,-0.08898,-0.09203,-0.51627,-0.53029,-0.01401,0.05111,-0.29902,-0.29432,-0.54223,0.05134,-0.29594,-0.29255,-0.53714,-0.30128,-0.29561,-0.54577,-0.55979,-0.04935,0.06281,0.00159,-0.06103,0.00204,-0.04928,0.11007,0.11006,-0.00703,0.00456,-0.60318,0.00324,0.00754,-0.02743,-0.56151,-0.56427,-0.58531,-0.53652,0.0 0.0 0.0 0.12964 0.71288 1.32852 -0.69358 1.62653 1.88645 -1.96364 2.15226 1.21395 0.01033 -1.10237 0.03591 0.82099 0.33839 -0.65427 -0.95736 0.32877 -0.43817 0.98933 0.3831 1.92666 -0.43828 2.08719 2.84989 -1.71797 3.08971 0.68723 -2.74899 2.36289 1.95925 -2.35944 1.42988 0.48038 -1.60117 2.92787 6.08288 -1.8299 3.36136 7.56967 -1.1035 2.92132 8.62482 -0.00865 1.85662 8.56104 -1.5138 3.85406 5.49029 -2.49313 2.37536 5.74265 -0.70967 2.30565 5.89666 -2.56063 4.16958 7.70543 -1.33062 3.37197 9.59998 -0.25747 1.01463 9.22867 0.88995 2.3624 8.95258 0.2216 1.45548 7.5597,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1969520,123,49205743,avdz,1.23429,-1.11012,-1.03385,-0.80259,-0.95291,-0.29183,-0.29828,-0.90969,-0.81305,0.09664,1.24143,-1.24485,-1.10918,-1.1126,1.24223,-1.21271,-1.09652,-1.067,-1.2683,-1.11842,-1.14529,-1.04865,-0.77306,1.43999,0.02458,-0.80705,0.02507,-0.76874,2.14097,2.13487,-0.30171,0.31444,-2.52144,0.07312,0.13428,-0.19764,-1.12672,-1.02775,-1.10891,-0.91953,0.0 0.0 0.0 0.12964 0.71288 1.32852 -0.69358 1.62653 1.88645 -1.96364 2.15226 1.21395 0.01033 -1.10237 0.03591 0.82099 0.33839 -0.65427 -0.95736 0.32877 -0.43817 0.98933 0.3831 1.92666 -0.43828 2.08719 2.84989 -1.71797 3.08971 0.68723 -2.74899 2.36289 1.95925 -2.35944 1.42988 0.48038 -2.39606 -1.04824 7.35254 -2.9181 -1.8616 6.16786 -2.8807 -1.58947 4.86974 -2.4186 -0.33528 4.27725 -3.14242 -1.00801 8.16366 -2.27315 -0.03396 6.93692 -1.43165 -1.37349 7.77767 -3.31442 -2.8063 6.56292 -3.26064 -2.34789 4.17257 -3.02267 0.42046 4.80693 -2.60698 -0.24051 3.19459 -1.35184 -0.12978 4.46804,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1969520,124,49205744,avdz,0.38321,-0.46018,-0.45147,-0.35366,-0.46534,-0.14122,-0.14567,-0.52844,-0.57701,-0.04857,0.37947,-0.50967,-0.4811,-0.6113,0.38032,-0.49932,-0.47701,-0.59601,-0.51723,-0.48408,-0.62184,-0.67041,-0.17831,0.42849,0.00707,-0.21961,0.00825,-0.17963,0.60397,0.60339,-0.03653,0.03827,-1.04629,0.01616,0.032,-0.06838,-0.64043,-0.66396,-0.69444,-0.63175,0.0 0.0 0.0 0.12964 0.71288 1.32852 -0.69358 1.62653 1.88645 -1.96364 2.15226 1.21395 0.01033 -1.10237 0.03591 0.82099 0.33839 -0.65427 -0.95736 0.32877 -0.43817 0.98933 0.3831 1.92666 -0.43828 2.08719 2.84989 -1.71797 3.08971 0.68723 -2.74899 2.36289 1.95925 -2.35944 1.42988 0.48038 2.04188 -0.1514 -3.50066 2.09401 -0.27987 -5.0325 1.21619 -0.92725 -5.84136 0.01934 -1.65099 -5.26389 3.08244 -0.29058 -3.16235 1.40913 -0.91314 -3.01487 1.6986 0.84694 -3.18114 2.96596 0.1727 -5.5229 1.33771 -0.94127 -6.93252 -0.35587 -2.46551 -5.90606 -0.75509 -0.86819 -5.20002 0.19676 -2.0537 -4.25247,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1969520,125,49205745,avdz,0.89434,-0.94733,-0.90553,-0.66612,-0.84747,-0.2584,-0.26413,-0.95853,-0.87766,0.08087,0.89001,-1.04513,-0.96338,-1.1185,0.89166,-1.02244,-0.95416,-1.08494,-1.06168,-0.97011,-1.14179,-1.06092,-0.47808,1.03172,0.01711,-0.52415,0.01821,-0.47983,1.47922,1.47609,-0.17122,0.17332,-2.13466,0.04864,0.08961,-0.15725,-1.15217,-1.07104,-1.13842,-0.99447,0.0 0.0 0.0 0.12964 0.71288 1.32852 -0.69358 1.62653 1.88645 -1.96364 2.15226 1.21395 0.01033 -1.10237 0.03591 0.82099 0.33839 -0.65427 -0.95736 0.32877 -0.43817 0.98933 0.3831 1.92666 -0.43828 2.08719 2.84989 -1.71797 3.08971 0.68723 -2.74899 2.36289 1.95925 -2.35944 1.42988 0.48038 2.52104 7.62859 1.31247 2.02196 6.63833 0.31511 1.51409 5.44538 0.60872 1.28826 4.80514 1.97279 1.67961 8.09216 1.85443 3.06494 8.41746 0.76615 3.20572 7.17413 2.04819 2.13566 6.9429 -0.73366 1.2584 4.79829 -0.24069 1.98396 3.96444 2.13348 0.25526 4.42239 2.02773 1.43396 5.54172 2.78077,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1969520,126,49205746,avdz,0.70041,-0.99068,-1.02965,-0.65718,-0.98498,-0.28791,-0.29481,-1.31992,-1.22967,0.09025,0.69555,-1.11017,-1.09424,-1.50886,0.69738,-1.08372,-1.08475,-1.47108,-1.12948,-1.10117,-1.53509,-1.44484,-0.61612,0.87754,0.01733,-0.66695,0.01889,-0.62422,1.49848,1.49593,-0.1372,0.11381,-2.33693,0.04743,0.08761,-0.20274,-1.55376,-1.44423,-1.52397,-1.34695,0.0 0.0 0.0 0.12964 0.71288 1.32852 -0.69358 1.62653 1.88645 -1.96364 2.15226 1.21395 0.01033 -1.10237 0.03591 0.82099 0.33839 -0.65427 -0.95736 0.32877 -0.43817 0.98933 0.3831 1.92666 -0.43828 2.08719 2.84989 -1.71797 3.08971 0.68723 -2.74899 2.36289 1.95925 -2.35944 1.42988 0.48038 1.38084 -3.93216 1.40143 0.79724 -4.27323 0.07201 1.25072 -3.85502 -1.09189 2.37694 -2.8981 -1.30366 0.65497 -4.09278 2.21625 1.7074 -2.87885 1.42374 2.25821 -4.57637 1.57979 -0.09256 -4.9134 0.13568 0.77547 -4.23661 -2.0052 3.32449 -3.30146 -0.90863 2.08353 -2.02751 -0.69326 2.54329 -2.56076 -2.34055,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1969520,127,49205747,avdz,0.52655,-0.4097,-0.39465,-0.31282,-0.41157,-0.13144,-0.13484,-0.27779,-0.32928,-0.05149,0.52443,-0.45096,-0.41565,-0.34218,0.52489,-0.44306,-0.41321,-0.33139,-0.45672,-0.41742,-0.34972,-0.4012,-0.10786,0.63013,0.00827,-0.12236,0.00907,-0.108,0.7695,0.7685,-0.05259,0.04651,-0.91187,0.01723,0.03192,-0.15679,-0.36409,-0.38043,-0.41522,-0.34554,0.0 0.0 0.0 0.12964 0.71288 1.32852 -0.69358 1.62653 1.88645 -1.96364 2.15226 1.21395 0.01033 -1.10237 0.03591 0.82099 0.33839 -0.65427 -0.95736 0.32877 -0.43817 0.98933 0.3831 1.92666 -0.43828 2.08719 2.84989 -1.71797 3.08971 0.68723 -2.74899 2.36289 1.95925 -2.35944 1.42988 0.48038 -2.39272 5.64296 -1.36528 -1.69971 6.95896 -1.60581 -2.0376 8.16662 -1.09566 -3.25215 8.40535 -0.2027 -3.47128 5.80976 -1.20566 -1.9923 5.08175 -0.50429 -2.26191 5.0326 -2.27466 -0.84377 6.90503 -2.29143 -1.43624 9.06491 -1.28815 -4.12047 8.83967 -0.72614 -2.92596 9.10911 0.58147 -3.56615 7.46367 0.27818,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1968592,100,49164942,avdz,0.0013,-0.02205,-0.02167,-0.01636,-0.02237,-0.00705,-0.00733,-0.04243,-0.04449,-0.00206,0.00125,-0.02215,-0.02188,-0.04279,0.00124,-0.02215,-0.02186,-0.04277,-0.02215,-0.0219,-0.0428,-0.04486,0.0012,0.00125,0.0,0.00098,0.0,0.00131,0.00013,0.00013,-3e-05,0.0,-0.04374,0.0,1e-05,-0.0032,-0.04552,-0.04378,-0.04776,-0.03968,-1.64935 6.53775 3.58936 -1.84291 5.0377 3.90509 -1.74586 4.03389 3.00049 -1.86189 2.59506 3.29766 -1.17172 6.68367 2.6059 -0.97861 6.93662 4.36886 -2.59251 7.10923 3.61067 -2.15146 4.67308 4.89375 -1.56147 4.27799 1.94597 -2.86373 2.37596 2.89158 -1.82691 2.25976 4.34788 -1.11566 2.02327 2.72076 -1.30646 -7.43017 4.29423 -1.97939 -6.26631 3.57279 -2.34914 -5.13484 4.17967 -3.04493 -3.9613 3.57136 -0.227 -7.33834 4.50145 -1.48034 -8.37014 3.74393 -1.84612 -7.47994 5.25491 -2.11938 -6.3853 2.49027 -2.07867 -5.05482 5.24083 -2.40439 -3.08571 3.77056 -4.00399 -3.82274 4.09825 -3.24319 -4.01288 2.48755,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1968592,101,49164943,avdz,1.67356,-2.02313,-1.99514,-1.32937,-1.80724,-0.54872,-0.5578,-2.3447,-2.01177,0.33293,1.68974,-2.24679,-2.12222,-2.67926,1.69111,-2.19555,-2.10181,-2.60625,-2.28418,-2.13711,-2.73155,-2.39861,-1.36744,2.10062,0.03997,-1.35055,0.04154,-1.35356,3.34649,3.34064,-0.51547,0.48928,-4.78863,0.13339,0.23852,-0.36192,-2.8119,-2.25891,-2.50403,-2.05306,-1.64935 6.53775 3.58936 -1.84291 5.0377 3.90509 -1.74586 4.03389 3.00049 -1.86189 2.59506 3.29766 -1.17172 6.68367 2.6059 -0.97861 6.93662 4.36886 -2.59251 7.10923 3.61067 -2.15146 4.67308 4.89375 -1.56147 4.27799 1.94597 -2.86373 2.37596 2.89158 -1.82691 2.25976 4.34788 -1.11566 2.02327 2.72076 2.1033 1.86352 2.92834 1.67008 3.22456 2.43432 1.62633 3.57322 1.1556 1.31304 4.99853 0.72774 2.43819 1.11089 2.19485 1.20186 1.48232 3.43696 2.89926 2.00132 3.67939 1.39231 3.94543 3.21457 1.84269 2.78477 0.42269 0.23471 5.05693 0.50323 1.87669 5.19748 -0.19926 1.56167 5.78011 1.46526,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1968592,102,49164944,avdz,0.78372,-0.63315,-0.6066,-0.46613,-0.59998,-0.19012,-0.19516,-0.45603,-0.47251,-0.01648,0.77407,-0.68914,-0.63774,-0.55282,0.77542,-0.67749,-0.63353,-0.5356,-0.69765,-0.64082,-0.56439,-0.58087,-0.13629,0.91607,0.01146,-0.19077,0.01295,-0.13712,1.07671,1.07482,-0.08073,0.07187,-1.39785,0.02518,0.04814,-0.19262,-0.58642,-0.61834,-0.65982,-0.57322,1.66127 -4.1754 -1.48949 0.94179 -5.39582 -1.13152 -0.39623 -5.38026 -1.04587 -1.31909 -6.42348 -0.54968 2.14669 -4.38383 -2.45775 2.44059 -3.91202 -0.75471 0.98733 -3.31097 -1.61267 1.50269 -6.30559 -0.87989 -0.80827 -4.39304 -1.2933 -0.73542 -7.27921 -0.17065 -1.96844 -6.77572 -1.36876 -1.95674 -6.04355 0.2662 -1.30646 -7.43017 4.29423 -1.97939 -6.26631 3.57279 -2.34914 -5.13484 4.17967 -3.04493 -3.9613 3.57136 -0.227 -7.33834 4.50145 -1.48034 -8.37014 3.74393 -1.84612 -7.47994 5.25491 -2.11938 -6.3853 2.49027 -2.07867 -5.05482 5.24083 -2.40439 -3.08571 3.77056 -4.00399 -3.82274 4.09825 -3.24319 -4.01288 2.48755,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1968592,103,49164945,avdz,-0.00125,-0.01282,-0.01308,-0.00835,-0.01262,-0.00389,-0.004,-0.02715,-0.02611,0.00104,-0.00107,-0.01295,-0.01316,-0.02719,-0.00109,-0.01295,-0.01316,-0.0272,-0.01296,-0.01317,-0.02719,-0.02615,-0.00104,-0.00104,0.0,-0.00076,0.0,-0.00108,3e-05,3e-05,-3e-05,0.0,-0.02639,0.0,0.0,-0.00164,-0.02911,-0.02725,-0.03033,-0.02419,2.1033 1.86352 2.92834 1.67008 3.22456 2.43432 1.62633 3.57322 1.1556 1.31304 4.99853 0.72774 2.43819 1.11089 2.19485 1.20186 1.48232 3.43696 2.89926 2.00132 3.67939 1.39231 3.94543 3.21457 1.84269 2.78477 0.42269 0.23471 5.05693 0.50323 1.87669 5.19748 -0.19926 1.56167 5.78011 1.46526 -1.30646 -7.43017 4.29423 -1.97939 -6.26631 3.57279 -2.34914 -5.13484 4.17967 -3.04493 -3.9613 3.57136 -0.227 -7.33834 4.50145 -1.48034 -8.37014 3.74393 -1.84612 -7.47994 5.25491 -2.11938 -6.3853 2.49027 -2.07867 -5.05482 5.24083 -2.40439 -3.08571 3.77056 -4.00399 -3.82274 4.09825 -3.24319 -4.01288 2.48755,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1968592,104,49164946,avdz,-6e-05,-0.01773,-0.0177,-0.01209,-0.01684,-0.00515,-0.00532,-0.03548,-0.03413,0.00135,-0.00014,-0.01779,-0.01783,-0.03575,-0.00014,-0.0178,-0.01782,-0.03577,-0.01778,-0.01783,-0.03575,-0.03439,-9e-05,-9e-05,0.0,8e-05,0.0,-9e-05,2e-05,2e-05,-6e-05,0.0,-0.03577,0.0,0.0,-0.00129,-0.03718,-0.03562,-0.03944,-0.03172,1.66127 -4.1754 -1.48949 0.94179 -5.39582 -1.13152 -0.39623 -5.38026 -1.04587 -1.31909 -6.42348 -0.54968 2.14669 -4.38383 -2.45775 2.44059 -3.91202 -0.75471 0.98733 -3.31097 -1.61267 1.50269 -6.30559 -0.87989 -0.80827 -4.39304 -1.2933 -0.73542 -7.27921 -0.17065 -1.96844 -6.77572 -1.36876 -1.95674 -6.04355 0.2662 2.1033 1.86352 2.92834 1.67008 3.22456 2.43432 1.62633 3.57322 1.1556 1.31304 4.99853 0.72774 2.43819 1.11089 2.19485 1.20186 1.48232 3.43696 2.89926 2.00132 3.67939 1.39231 3.94543 3.21457 1.84269 2.78477 0.42269 0.23471 5.05693 0.50323 1.87669 5.19748 -0.19926 1.56167 5.78011 1.46526,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1968592,105,49164947,avdz,0.00039,-0.0072,-0.0071,-0.00476,-0.00667,-0.00207,-0.00215,-0.01391,-0.01311,0.0008,0.00037,-0.00721,-0.00713,-0.01397,0.00036,-0.00722,-0.00714,-0.01399,-0.0072,-0.00713,-0.01396,-0.01317,0.00038,0.00038,0.0,0.0002,0.0,0.00039,0.0,0.0,-2e-05,-0.0,-0.01414,0.0,0.0,-0.00053,-0.0143,-0.01385,-0.01579,-0.0119,1.66127 -4.1754 -1.48949 0.94179 -5.39582 -1.13152 -0.39623 -5.38026 -1.04587 -1.31909 -6.42348 -0.54968 2.14669 -4.38383 -2.45775 2.44059 -3.91202 -0.75471 0.98733 -3.31097 -1.61267 1.50269 -6.30559 -0.87989 -0.80827 -4.39304 -1.2933 -0.73542 -7.27921 -0.17065 -1.96844 -6.77572 -1.36876 -1.95674 -6.04355 0.2662 -1.64935 6.53775 3.58936 -1.84291 5.0377 3.90509 -1.74586 4.03389 3.00049 -1.86189 2.59506 3.29766 -1.17172 6.68367 2.6059 -0.97861 6.93662 4.36886 -2.59251 7.10923 3.61067 -2.15146 4.67308 4.89375 -1.56147 4.27799 1.94597 -2.86373 2.37596 2.89158 -1.82691 2.25976 4.34788 -1.11566 2.02327 2.72076,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1968592,106,49164948,avdz,-0.01298,-0.11254,-0.11623,-0.07143,-0.1095,-0.03318,-0.03405,-0.24175,-0.22709,0.01466,-0.01226,-0.11581,-0.11859,-0.24667,-0.0124,-0.1152,-0.11826,-0.24586,-0.11626,-0.11883,-0.24736,-0.23269,-0.0161,-0.01001,0.00013,-0.01579,0.00015,-0.01627,0.00731,0.00731,-0.00181,0.00024,-0.23413,0.0002,0.00059,-0.01203,-0.2559,-0.24134,-0.25966,-0.21801,6.07502 -2.07989 2.72651 4.83583 -2.05914 3.59621 3.54181 -2.36576 3.2261 2.42922 -2.32551 4.1927 6.95101 -2.39153 3.31993 6.28609 -1.09427 2.27862 5.92262 -2.81016 1.91406 5.04894 -1.83283 4.64929 3.3772 -2.59463 2.1649 2.03433 -3.35482 4.15808 1.6219 -1.62927 3.90972 2.73964 -2.1024 5.22734 -1.30646 -7.43017 4.29423 -1.97939 -6.26631 3.57279 -2.34914 -5.13484 4.17967 -3.04493 -3.9613 3.57136 -0.227 -7.33834 4.50145 -1.48034 -8.37014 3.74393 -1.84612 -7.47994 5.25491 -2.11938 -6.3853 2.49027 -2.07867 -5.05482 5.24083 -2.40439 -3.08571 3.77056 -4.00399 -3.82274 4.09825 -3.24319 -4.01288 2.48755,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1968592,107,49164949,avdz,0.05843,-0.38662,-0.3861,-0.26519,-0.3727,-0.11394,-0.11638,-0.71428,-0.69339,0.02089,0.06163,-0.41064,-0.40271,-0.75172,0.06137,-0.40533,-0.39988,-0.74384,-0.41451,-0.40478,-0.75766,-0.73676,-0.08861,0.08584,0.00259,-0.0919,0.00287,-0.08865,0.16548,0.16547,-0.01751,0.00864,-0.82424,0.00532,0.01281,-0.03793,-0.77609,-0.72589,-0.77006,-0.67792,6.07502 -2.07989 2.72651 4.83583 -2.05914 3.59621 3.54181 -2.36576 3.2261 2.42922 -2.32551 4.1927 6.95101 -2.39153 3.31993 6.28609 -1.09427 2.27862 5.92262 -2.81016 1.91406 5.04894 -1.83283 4.64929 3.3772 -2.59463 2.1649 2.03433 -3.35482 4.15808 1.6219 -1.62927 3.90972 2.73964 -2.1024 5.22734 2.1033 1.86352 2.92834 1.67008 3.22456 2.43432 1.62633 3.57322 1.1556 1.31304 4.99853 0.72774 2.43819 1.11089 2.19485 1.20186 1.48232 3.43696 2.89926 2.00132 3.67939 1.39231 3.94543 3.21457 1.84269 2.78477 0.42269 0.23471 5.05693 0.50323 1.87669 5.19748 -0.19926 1.56167 5.78011 1.46526,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1968592,108,49164950,avdz,0.00898,-0.03274,-0.03024,-0.02435,-0.02944,-0.00942,-0.00974,-0.054,-0.05423,-0.00023,0.00848,-0.03234,-0.03043,-0.05429,0.00852,-0.03247,-0.03042,-0.05437,-0.03225,-0.03043,-0.05421,-0.05444,0.00835,0.00859,1e-05,0.00751,1e-05,0.00834,0.00047,0.00047,-0.00014,1e-05,-0.06177,1e-05,2e-05,-0.00392,-0.05699,-0.05558,-0.06032,-0.05062,6.07502 -2.07989 2.72651 4.83583 -2.05914 3.59621 3.54181 -2.36576 3.2261 2.42922 -2.32551 4.1927 6.95101 -2.39153 3.31993 6.28609 -1.09427 2.27862 5.92262 -2.81016 1.91406 5.04894 -1.83283 4.64929 3.3772 -2.59463 2.1649 2.03433 -3.35482 4.15808 1.6219 -1.62927 3.90972 2.73964 -2.1024 5.22734 -1.64935 6.53775 3.58936 -1.84291 5.0377 3.90509 -1.74586 4.03389 3.00049 -1.86189 2.59506 3.29766 -1.17172 6.68367 2.6059 -0.97861 6.93662 4.36886 -2.59251 7.10923 3.61067 -2.15146 4.67308 4.89375 -1.56147 4.27799 1.94597 -2.86373 2.37596 2.89158 -1.82691 2.25976 4.34788 -1.11566 2.02327 2.72076,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1968592,109,49164951,avdz,0.01992,-0.14874,-0.14605,-0.10266,-0.1405,-0.04425,-0.04558,-0.27487,-0.26749,0.00738,0.0206,-0.15049,-0.14827,-0.27816,0.02075,-0.15021,-0.14795,-0.2774,-0.1507,-0.1485,-0.2786,-0.27122,0.00492,0.02465,0.00033,0.00524,0.00042,0.00435,0.02206,0.02206,-0.00247,0.00043,-0.30133,0.00052,0.00129,-0.01788,-0.29303,-0.28632,-0.30104,-0.26893,6.07502 -2.07989 2.72651 4.83583 -2.05914 3.59621 3.54181 -2.36576 3.2261 2.42922 -2.32551 4.1927 6.95101 -2.39153 3.31993 6.28609 -1.09427 2.27862 5.92262 -2.81016 1.91406 5.04894 -1.83283 4.64929 3.3772 -2.59463 2.1649 2.03433 -3.35482 4.15808 1.6219 -1.62927 3.90972 2.73964 -2.1024 5.22734 1.66127 -4.1754 -1.48949 0.94179 -5.39582 -1.13152 -0.39623 -5.38026 -1.04587 -1.31909 -6.42348 -0.54968 2.14669 -4.38383 -2.45775 2.44059 -3.91202 -0.75471 0.98733 -3.31097 -1.61267 1.50269 -6.30559 -0.87989 -0.80827 -4.39304 -1.2933 -0.73542 -7.27921 -0.17065 -1.96844 -6.77572 -1.36876 -1.95674 -6.04355 0.2662,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
CC=CC,CC=CC,0,0,12,12,11102,370K,1968592,110,49164952,avdz,0.03865,-0.36524,-0.36807,-0.25597,-0.36016,-0.10872,-0.1122,-0.69466,-0.6862,0.00846,0.0416,-0.38688,-0.38295,-0.72823,0.04128,-0.38183,-0.38025,-0.7208,-0.39057,-0.38492,-0.73389,-0.72543,-0.09123,0.05564,0.00215,-0.09665,0.0026,-0.0919,0.13825,0.13823,-0.0091,0.00692,-0.78813,0.00451,0.01096,-0.02635,-0.75486,-0.72369,-0.76403,-0.675,-5.23796 -0.54863 1.76825 -4.19302 -0.91829 0.73055 -4.50192 -1.02703 -0.55705 -3.40581 -1.3943 -1.63315 -6.0319 0.09063 1.3468 -4.77294 -0.01882 2.61659 -5.69718 -1.47868 2.14339 -3.16475 -1.05731 1.08962 -5.56146 -0.98032 -0.84131 -2.43017 -1.14523 -1.18292 -3.55622 -0.75773 -2.52127 -3.38552 -2.44893 -1.95557 -1.30646 -7.43017 4.29423 -1.97939 -6.26631 3.57279 -2.34914 -5.13484 4.17967 -3.04493 -3.9613 3.57136 -0.227 -7.33834 4.50145 -1.48034 -8.37014 3.74393 -1.84612 -7.47994 5.25491 -2.11938 -6.3853 2.49027 -2.07867 -5.05482 5.24083 -2.40439 -3.08571 3.77056 -4.00399 -3.82274 4.09825 -3.24319 -4.01288 2.48755,C C C C H H H H H H H H C C C C H H H H H H H H,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']"
